0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.007964	-0.017473	-0.710079	0.703860	-1.579833
0.000000	0.000000	0.000000	0.007962	-0.017444	-0.710048	0.703892	-1.579743
0.000000	0.000000	0.000000	0.007960	-0.017431	-0.710026	0.703915	-1.579678
0.000000	0.000000	0.000000	0.007978	-0.017403	-0.710020	0.703921	-1.579659
0.000000	0.000000	0.000000	0.007988	-0.017377	-0.709999	0.703943	-1.579599
0.000000	0.000000	0.000000	0.007953	-0.017394	-0.709998	0.703944	-1.579597
0.000000	0.000000	0.000000	0.007951	-0.017387	-0.709996	0.703946	-1.579591
0.000000	0.000000	0.000000	0.007948	-0.017404	-0.709969	0.703973	-1.579515
0.000000	0.000000	0.000000	0.007952	-0.017418	-0.709952	0.703990	-1.579467
0.000000	0.000000	0.000000	0.007974	-0.017418	-0.709939	0.704003	-1.579430
0.000000	0.000000	0.000000	0.007942	-0.017411	-0.709927	0.704015	-1.579396
0.000000	0.000000	0.000000	0.007941	-0.017393	-0.709912	0.704031	-1.579353
0.000000	0.000000	0.000000	0.007945	-0.017384	-0.709936	0.704006	-1.579421
0.000000	0.000000	0.000000	0.007916	-0.017401	-0.709918	0.704025	-1.579369
0.000000	0.000000	0.000000	0.007936	-0.017408	-0.709878	0.704065	-1.579256
0.000000	0.000000	0.000000	0.007935	-0.017405	-0.709849	0.704094	-1.579174
0.000000	0.000000	0.000000	0.007927	-0.017427	-0.709825	0.704118	-1.579106
0.000000	0.000000	0.000000	0.007942	-0.017425	-0.709818	0.704125	-1.579086
0.000000	0.000000	0.000000	0.007938	-0.017409	-0.709772	0.704172	-1.578956
0.000000	0.000000	0.000000	0.007917	-0.017384	-0.709789	0.704156	-1.579002
0.000000	0.000000	0.000000	0.007925	-0.017376	-0.709779	0.704165	-1.578975
0.000000	0.000000	0.000000	0.007923	-0.017386	-0.709743	0.704202	-1.578872
0.000000	0.000000	0.000000	0.007927	-0.017410	-0.709731	0.704213	-1.578839
