0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	-0.007761	0.011890	0.830979	-0.556122	-1.962037
0.000000	0.000000	0.000000	-0.007745	0.011897	0.831011	-0.556074	-1.962153
0.000000	0.000000	0.000000	-0.007742	0.011906	0.831014	-0.556071	-1.962162
0.000000	0.000000	0.000000	-0.007742	0.011906	0.831014	-0.556071	-1.962162
0.000000	0.000000	0.000000	-0.007723	0.011890	0.831016	-0.556068	-1.962170
0.000000	0.000000	0.000000	-0.007725	0.011883	0.831012	-0.556075	-1.962153
0.000000	0.000000	0.000000	-0.007710	0.011894	0.831018	-0.556065	-1.962176
0.000000	0.000000	0.000000	-0.007702	0.011857	0.831017	-0.556068	-1.962170
0.000000	0.000000	0.000000	-0.007700	0.011837	0.831017	-0.556068	-1.962169
0.000000	0.000000	0.000000	-0.007682	0.011826	0.831024	-0.556058	-1.962194
0.000000	0.000000	0.000000	-0.007676	0.011835	0.831025	-0.556057	-1.962197
0.000000	0.000000	0.000000	-0.007644	0.011843	0.831021	-0.556063	-1.962185
0.000000	0.000000	0.000000	-0.007660	0.011835	0.831024	-0.556059	-1.962193
0.000000	0.000000	0.000000	-0.007648	0.011816	0.831023	-0.556060	-1.962189
0.000000	0.000000	0.000000	-0.007652	0.011807	0.831015	-0.556072	-1.962161
0.000000	0.000000	0.000000	-0.007655	0.011816	0.831010	-0.556079	-1.962144
0.000000	0.000000	0.000000	-0.007641	0.011833	0.831002	-0.556091	-1.962117
0.000000	0.000000	0.000000	-0.007646	0.011829	0.830980	-0.556124	-1.962037
0.000000	0.000000	0.000000	-0.007630	0.011835	0.830981	-0.556123	-1.962040
0.000000	0.000000	0.000000	-0.007620	0.011856	0.830988	-0.556111	-1.962069
0.000000	0.000000	0.000000	-0.007630	0.011830	0.830988	-0.556112	-1.962066
0.000000	0.000000	0.000000	-0.007639	0.011812	0.830986	-0.556115	-1.962058
0.000000	0.000000	0.000000	-0.007655	0.011801	0.831000	-0.556094	-1.962108
0.000000	0.000000	0.000000	-0.007650	0.011812	0.831001	-0.556094	-1.962110
0.000000	0.000000	0.000000	-0.007654	0.011810	0.830980	-0.556124	-1.962036
